5	&	SV Eberfing II			&	TSV Königsdorf		&	0	&	5
5	&	SV Bad Heilbrunn II		&	SV Bernried		&	0	&	3
5	&	TSV 1847 Weilheim II		&	FC Traubing		&	1	&	1
5	&	SV Wielenbach II		&	TSV Schäftlarn II	&	2	&	1
5	&	FC Seeshaupt			&	SV Münsing-A. II	&	6	&	1
5	&	SV Eurasburg-Beuerberg II	&	SV Haunshofen		&	3	&	3
