1	&	1. FC Penzberg II		&	FC Traubing		&	8	&	4
1	&	SV Haunshofen			&	SV Wielenbach II	&	2	&	0
1	&	SV Münsing-A. II		&	TSV 1847 Weilheim II	&	0	&	5
1	&	FC Seeshaupt			&	SV Bad Heilbrunn II	&	2	&	0
1	&	SV Eurasburg-Beuerberg II	&	SV Eberfing II		&	3	&	0
1	&	TSV Königsdorf			&	SV Bernried		&	2	&	3
