9	&	SV Eberfing II			&	TSV 1847 Weilheim II	&	2	&	0
9	&	SV Bad Heilbrunn II		&	TSV Schäftlarn II	&	1	&	1
9	&	SV Haunshofen			&	1. FC Penzberg II	&	5	&	2
9	&	SV Münsing-A. II		&	TSV Königsdorf		&	3	&	6
9	&	FC Seeshaupt			&	SV Bernried		&	0	&	6
9	&	SV Eurasburg-Beuerberg II	&	FC Traubing		&	2	&	1
