3	&	SV Eberfing II			&	SV Haunshofen		&	1	&	2
3	&	SV Bad Heilbrunn II		&	1. FC Penzberg II	&	0	&	2
3	&	TSV 1847 Weilheim II		&	TSV Königsdorf		&	3	&	3
3	&	SV Bernried			&	SV Wielenbach II	&	5	&	1
3	&	FC Traubing			&	TSV Schäftlarn II	&	1	&	1
3	&	SV Eurasburg-Beuerberg II	&	FC Seeshaupt		&	2	&	1
