4	&	TSV Schäftlarn II	&	FC Seeshaupt			&	3	&	2
4	&	1. FC Penzberg II	&	SV Eberfing II			&	2	&	0
4	&	SV Münsing-A. II	&	SV Eurasburg-Beuerberg II	&	2	&	1
4	&	FC Traubing		&	SV Wielenbach II		&	5	&	3
4	&	SV Bernried		&	TSV 1847 Weilheim II		&	8	&	1
4	&	TSV Königsdorf		&	SV Bad Heilbrunn II		&	2	&	5
