10	&	TSV Schäftlarn II	&	1. FC Penzberg II      		&	5	&	1
10 	& 	SV Bad Heilbrunn II	&	SV Eberfing II 			&	1	&	0
10	&	SV Wielenbach II	&	SV Eurasburg-Beuerberg II	&	0	&	3
10	&	FC Traubing   		&	FC Seeshaupt	       		&	3	&	0
10	&	SV Bernried		&	SV Münsing-A. II		&	5	&	0
10	&	TSV Königsdorf		&	SV Haunshofen 			&	2	&	1
